Source;Target;Type;Weight
joshzeichnermd;marurala;Directed;1
just_add_rhubarb;dove;Directed;1
bltigger2644;jergensus;Directed;1
onlinenoomakeup;dermalogicauk;Directed;1
nicolealyseee;aveneusa;Directed;1
basiclua;babyariel;Directed;3
sip_insta;dove;Directed;1
multimasker;tatcha;Directed;1
isabellabechmann;youtube;Directed;1
thetapeagency;stylemesunday;Directed;2
x0xitsjess;glossybox_us;Directed;1
whocaresilikeit;cetaphilus;Directed;1
ariannachayleneblean;mylittleponymovie;Directed;1
dove;veganlondon2017;Directed;7
mylittlesubscriptionboxblog;vichyusa;Directed;1
bia.bty;katvondbeauty;Directed;2
nastasiatait;neutrogena;Directed;1
raissak831;lancomeofficial;Directed;2
mariahstorerxo;benefitcosmetics;Directed;2
nd_photo_graphy_;dove;Directed;1
dermalogica;hypnotic_hazel;Directed;1
makeupbymadelynx;benefitcosmetics;Directed;1
aishamakeupartistry;hawaiiantropicmiddleeast;Directed;1
drugstoredressingtable;allure;Directed;2
chuchieledesma;chuchieledesma;Directed;1
neutrogena;richyandme85;Directed;1
beautyintact;larocheposayusa;Directed;2
skin1skincare;guinotusa;Directed;1
darlingcosette;rodialskincare;Directed;1
kris_melis;fabfitfun;Directed;1
regencymedicalspa;skinceuticals;Directed;1
2dia2;bareminerals;Directed;9
killyps0;elfcosmetics;Directed;1
makeup_xtina;nyxcosmetics;Directed;1
ginaway1;s;Directed;2
veehills_beauty;toofaced;Directed;1
blush.lashes;limecrimemakeup;Directed;2
lovelyindeed;aveenous;Directed;1
neutrogena;chrissyvan11;Directed;1
jennifer_vincent;dermalogica;Directed;1
daaaeee;dove;Directed;1
affimity;target;Directed;1
charmztorres;thebodyshop;Directed;1
drsharimarchbein;harrys;Directed;1
rudyrudyrudyrockineverywhere;taytaydanz;Directed;1
mybeautybynaj;eauthermaleavenefrance;Directed;2
itsjuliewholu;thebalm_cosmetics;Directed;1
francheska.mua;lorealusa;Directed;1
chriscolbecknyc;maccosmetics;Directed;1
skinceuticals;88pamukprenses88;Directed;2
canadorable;vichyusa;Directed;1
theroxburyinstitute;jenniferahdoutmd;Directed;1
fashionhaus101;neutrogena;Directed;1
nicola1847;janescrivnerskincare;Directed;1
eternalstylerose;dvf;Directed;1
sam.soundy;bourjois_uk;Directed;1
zen_mystika;aveenoca;Directed;1
aestheticsontrial;wiseowlorganics;Directed;1
thelondonlightbox;dove;Directed;1
mbcrowley;ladyclairecrowley;Directed;3
beautycollectionstores;biodermausa;Directed;1
gerdaspillmannofficial;makeup_mastered;Directed;1
jjaebeauty;debruyereb;Directed;1
thatthriftychick;janecartersolution;Directed;1
ex_ray_ted;aveneusa;Directed;1
craftycakecreations;rmsbeauty;Directed;1
thatthriftychick;larocheposayusa;Directed;1
karlasolis_;dermalogica;Directed;1
skinceuticals;ally__00;Directed;1
beautybyadar_;neutrogena;Directed;1
bathandunwind;korresuk;Directed;1
yanna_naomi;biodermauk;Directed;1
amberrosehairandmakeup;faceatelier;Directed;9
collleener;influenster;Directed;1
fearlessnosi;dove;Directed;1
monicaasol;tartecosmetics;Directed;2
cafashiongal;almay;Directed;2
mrsguptasquared;pixibeauty;Directed;1
advancedskinandbody;skinceuticals;Directed;1
april26april;benefitcosmetics;Directed;54
artistrybymarissa;dermalogica;Directed;5
beautytreatmentsbyrachel;dermalogica;Directed;1
neutrogena;kcness;Directed;1
chrisistoreal;lagirlcosmetics;Directed;2
locahontas85;mariobadescu;Directed;1
artemeslashes;artemeslashes;Directed;1
theserumbottle;karunaskin;Directed;1
makeupbydhi;yslbeauty;Directed;2
mommywants;olay;Directed;2
laleezy_702;sephoracollection;Directed;1
aveenous;kikarocha_;Directed;1
hairlayedfacebeat;king_patrikk;Directed;2
tarynbeauty;muradskincare;Directed;1
beautyadviceatanyage;cerave;Directed;1
thesaddestfawn;vichyusa;Directed;1
jenaedestiny;dreringilbert_derm;Directed;1
neutrogena;dermadiva;Directed;1
cre8tone;dovemalaysia;Directed;1
g_denise27;influenster;Directed;1
drdrayzday;garnierusa;Directed;1
sephoraaus;muradskincare;Directed;1
kschae_;influenster;Directed;1
ibbyheart;muradskincare;Directed;1
happiness_is_the_journey;lorealpro;Directed;1
berryberrystylish;milanicosmetics;Directed;1
freckles.n.fringe;skinceuticals;Directed;1
mubfvixen;elciec;Directed;1
corigerbergmua;maccosmetics;Directed;5
acupoffrugality;aveenous;Directed;1
bklyncyclone58;realluiscollazo;Directed;1
generacionlr;maitepb;Directed;2
hubbard_michelle;batiste_hair;Directed;1
feminaartistry;smashboxcosmetics;Directed;4
themakeupjunkiee;viva_glam_kay;Directed;1
citylineflorist;unileverusa;Directed;1
superdermgirl;revisionskincare;Directed;1
jtwfit;harlemhiit;Directed;2
inga_13makeup;neutrogena;Directed;1
makeupani_82;dermalogica;Directed;1
realsummerpriester;neutrogena;Directed;1
dominique_0701;muradskincare;Directed;14
sabrina._celeste;neutrogena;Directed;1
cynthiaglam;mamaslatinas;Directed;1
makeupholic_moon;colourpopcosmetics;Directed;1
getrealwithjenn;dance10jenna;Directed;3
floating.sky;mielleorganics;Directed;1
drrobertanolik;drrobertanolik;Directed;6
mykelelizabeth;muradskincare;Directed;1
krystaloverall;tartecosmetics;Directed;7
mrsmelissam1;smash;Directed;1
russakderm;lg8020;Directed;1
dove;samarasparrow;Directed;1
jcatastrophie;dove;Directed;1
lisalovesmakeup072110;olay;Directed;1
pps_waitzemd;skinceuticals;Directed;1
katyusha;aveenous;Directed;1
kamyara_kay;bhcosmeticsgermany;Directed;2
wickedneesh;janistrue;Directed;2
liz.ritter;proactiv;Directed;1
a.skincare.diary;palmers;Directed;1
ginamberx;dermalogica;Directed;3
aceinfacestudio;richar;Directed;1
muradskincare;makeupbygriselda;Directed;1
the_doll_beauty_blog;olay;Directed;1
makeupbyalaha;morphebrushes;Directed;3
lipstick_n_lashesss;neutrogena;Directed;1
azbreasts;beautybossaz;Directed;1
eventgoddess_;muradskincare;Directed;1
tristan_nadine;skinceuticals;Directed;2
estilosalonyboutique;moroccanoil;Directed;1
curvamag;bodyposipanda;Directed;1
awkwardthea;dermalogica;Directed;3
eternalstylerose;louboutinworld;Directed;1
jenna421;lashfood;Directed;1
eliastahan;josephcassell1;Directed;1
olay;toni;Directed;1
_jakesteelee;pattipao1;Directed;1
laburdette;dermalogica;Directed;2
aureliadamorephotography;maggiesumner;Directed;1
larocheposayusa;watermelonhater;Directed;1
rachel.kayat;anastasiabeverlyhills;Directed;3
aleithiawilbert;clinique;Directed;1
theskincarewitch;1960ny;Directed;2
rise_tribe;miaadavid;Directed;1
camakeupblogger;mariselcrusartistry;Directed;1
kschae_;dermalogica;Directed;1
iluvujennay;walmart;Directed;1
pixiesuzy444;nyxcosmetics;Directed;1
drdendy;saramarotta1;Directed;1
jamie143babyj;skinandco;Directed;1
omicron_ceti3;skinceuticals;Directed;1
_ladychloejane;dove;Directed;1
alyssa_jf;venusetfleur;Directed;1
davidhenrie;baumeetmercier;Directed;1
wetterthen_alake;wetnwildbeauty;Directed;1
madmadmavis;cove;Directed;1
brenda_makeupartist;urbandecaycosmetics;Directed;1
glassceilingmagazine;vichyusa;Directed;1
yoshijocy;morphebrushes;Directed;3
lemonaircat;eauthermaleavenefrance;Directed;1
queenmomjen;neutrogena;Directed;1
elizabethmgore;dermalogicajane;Directed;1
rebeccaspera;neutrogena;Directed;2
skinceuticals;alyssamcmichael;Directed;1
myvidastyle;ms_franco;Directed;1
lindseyrtrahan;dove;Directed;1
faithhaller;octoly;Directed;1
lixingzzz;garnierusa;Directed;1
scusasara22;juicebeauty;Directed;1
beautybytoussy;lorealskin;Directed;1
jadedjenni;dove;Directed;1
mercxbeaucoup;avene_au;Directed;1
missarethea;secretdeodorant;Directed;1
dove;nycgirl113;Directed;1
sherravyrhisia;shuuemura;Directed;2
skinceuticals;saltandtomatoes;Directed;2
kimberly_mallas;sally_hansen;Directed;1
dermalogica;parkerpants;Directed;1
dreamweave999;instagram;Directed;1
worshipmakeupx;makeupnad;Directed;1
soloartists;kimbermakeup;Directed;4
littlefrimzy;frimzy;Directed;1
alyssa.lenore;target;Directed;1
the_bedazzled_hippie;mrs_sufi;Directed;1
richyandme85;neutrogena;Directed;1
idc.maria_;nashgrier;Directed;1
lovelillyandcupcakes;realduncanhines;Directed;1
neversaydiebeauty;jordana_cosmetics;Directed;1
earlwitdapearlz;neutrogena;Directed;1
amazing1972;influenster;Directed;1
msdenisegail;muradskincare;Directed;1
liarocks.wattpad;z;Directed;1
insiderbeautybuzz;maccosmetics;Directed;1
makeup_by_thaliaa;cetaphilus;Directed;3
teganandsarastyle;sunbum;Directed;1
beauty_ish_19;johnsonsbabyindia;Directed;1
advanceddermatologymd;sephora;Directed;1
safritsuz;skinceuticals;Directed;1
belladonnadayspa;muradskincare;Directed;1
product_paramour;evianwater;Directed;1
hannahcheeks.spammss;neutrogena;Directed;1
workforlipstick;neutrogena;Directed;1
lmellinal;skinceuticals;Directed;1
drpilest;skinstoreofficial;Directed;1
bklynorza;skinminimalist;Directed;2
televisionacad;robertascroftstylist;Directed;5
merakimiraclemakeupart;acureorganics;Directed;1
amandabournemua;loraccosmetics;Directed;14
battle4beauty;make;Directed;1
jen.makeup1231;juicebeauty;Directed;2
fonzmedia;janistrue;Directed;1
bbbnesdksia;baileylauerman;Directed;1
clairehodge44;makanaacademy;Directed;1
goinstafab;neutrogena;Directed;1
moodbymkb;target;Directed;1
tahnasheek;anastasiabeverlyhills;Directed;1
candacecoreyma;olay;Directed;1
calicotown;ultabeauty;Directed;2
ladytyger12;olay;Directed;2
neutrogena;lindsayshall;Directed;1
naturaleesh;stylemesunday;Directed;3
nicolewinhoffer;eboost;Directed;2
shopglam20;neutrogena;Directed;1
mamaluvsmasks13;tataharperskincare;Directed;1
lovemesomestuff;tresemme;Directed;1
rutafoxhunt;larocheposayusa;Directed;1
itsaubreydanielle;vichyusa;Directed;1
iliketotalkblog;aquishair;Directed;1
drsamolitis;facileskin;Directed;1
redlipclassicmane;tataharper;Directed;2
sarahhumphriesagency;mariotestino;Directed;1
katekerrlondon_facialist;zoskinhealth;Directed;1
thislifeblog;dermalogica;Directed;1
coppertoneusa;glamlifeguru;Directed;1
amandabournemua;kendalltash;Directed;1
beautyguru_meg;revlon;Directed;1
patranila;muradskincare;Directed;1
skinbeautygrace;myskincare_beautyjourney;Directed;4
tcoopermua;sevenhaircare;Directed;1
mashallkhattak;ogxbeauty;Directed;1
useallthemakeups;biodermausa;Directed;1
getsmytten;vichyusa;Directed;1
thecoachswifebakes;dove;Directed;1
tiffanypondelik;vichyusa;Directed;1
rebeccaroaming;loreal;Directed;2
jordananastasia_;neutrogena;Directed;1
muradskincare;the_sparkle31;Directed;1
smithcosmetics;madisonpaige;Directed;1
candycoatedclosets;sigmabeauty;Directed;2
missi.barraclough;fabfitfun;Directed;2
caribbeangirlsaremagic;caribbeangirlsaremagic;Directed;1
effortlessskin;repostapp;Directed;1
sara.j.glam;lovephilosophy;Directed;1
embeautyglow;simpleskincare;Directed;1
shimmeringhighlights;nailsinc;Directed;1
tabeer_a;makeup_cli;Directed;1
beauty_obsessed_aussie;pixibeauty;Directed;1
nsdaesthetics;nsdaesthetics;Directed;2
lizzie.loves.life;ilovepaci;Directed;1
in.la.kesh;dm_alverde_magazin;Directed;1
bellissimaradiance;dermalogica;Directed;1
thebeautyaddictchronicles;sephora;Directed;1
alexlamarsh;lxmiofficial;Directed;2
justintymeart;lexamedia;Directed;2
nathalyjuarez;toofaced;Directed;1
mccartiek;olay;Directed;1
_bellezzarte_;toofaced;Directed;1
neutrogena;thattkiid;Directed;1
dove;keeeeemmmmm;Directed;1
denisecutts;sttropeztan;Directed;1
aveenous;studsandsapphires;Directed;1
xoxo.skin;cerave;Directed;1
dermalogica;susanreedy29;Directed;1
nekokez;soapandglory;Directed;1
jjessicalyn;drpawpawusa;Directed;1
mandiekoko;mariobadescu;Directed;1
with_you_the_colors_renew;aveenous;Directed;1
sarahjeangirl;dermae;Directed;1
vemakeup713;crystaleyesuk;Directed;1
westvillagewasp;ritzcarlton;Directed;1
emstermint;dermalogica;Directed;1
skinceuticals;beachcitylifestyle;Directed;2
skinceuticals;shersammie;Directed;2
riccileemua;urbandecaycosmetics;Directed;1
dermalogica;rebeccaminkoff;Directed;1
bibilovesrady;dove;Directed;1
falloutgirl722;realtechniques;Directed;1
lashhley_;makeupforeverofficial;Directed;1
latisharankin;jordinsparks;Directed;1
violeettta;influenster;Directed;1
tothineownstylebetrue;dermalogica;Directed;2
evitapolizzi;glamglow;Directed;1
m3hotspot;black_list;Directed;1
sueminskey;freshbeauty;Directed;1
makeupdiana1;rimmellondonus;Directed;1
olay;xxllleohxx;Directed;1
marktownsend1;elizandjames;Directed;4
confidenceswe;letansummerhair;Directed;1
makeupbychristinej;jackblack;Directed;1
shereenlovebug;dove;Directed;2
lattesandplaydates;vichyusa;Directed;1
glossedcause;dayana_karis;Directed;1
dermalogica;aehorne112;Directed;1
vickisecret01;olay;Directed;1
nikki_virdi;kiehls;Directed;1
steffaniefernan17;neutrogena;Directed;1
drsharimarchbein;dior;Directed;4
kathrine00021;dermalogica;Directed;1
findboxes;zuiiorganicusa;Directed;1
rubygolani;aasian;Directed;1
contoura_drgarcia;skinceuticals;Directed;1
ashleighgreenwood_;kiehls;Directed;1
fakeupfix;mmaiohmmaiif;Directed;1
dove;brizzle;Directed;1
dermalogica;daniellemannix;Directed;1
simplytandya;aveneusa;Directed;1
houdacasablanca;benefitcosmetics;Directed;3
skinceuticals;skinposts;Directed;1
misszoeshaw;muradskincare;Directed;1
vajamusic;volvocars;Directed;2
beauty.by.emmie;cleanandclear;Directed;1
everythingglittersintx;influenster;Directed;2
ssica.comm;neutrogena;Directed;2
pjfeinstein;pinrosescents;Directed;1
erikareno_artistry;neutrogena;Directed;1
emily_harper_;rodialskincare;Directed;2
elb.makeup;cleanandclear;Directed;1
nursing_is_my_heartsoul;shinobay;Directed;1
knights_makeup;stilacosmetics;Directed;1
drsharimarchbein;garypeppergirl;Directed;2
leezza;kevinmurphyhair;Directed;1
glambyeman;garniercan;Directed;1
_pnkflamingo_;johnfriedaus;Directed;1
alyjaemua;dermalogica;Directed;2
botanicabazaar;thepurist;Directed;1
hellorubyyrose;smashboxcosmetics;Directed;1
_bellezzarte_;sephora;Directed;1
alaurajade;neutrogena;Directed;1
tortora_ashley;thankyoufarmer;Directed;1
dominiquet.a.r.jackson;bossbreed305;Directed;1
makeupbyjessyo;anastasiabeverlyhills;Directed;1
aveenous;wandy43;Directed;1
katelyn_datta;sisleyparisusa;Directed;2
andreachiumakeup;illamasqua;Directed;1
aly_canadian;garniercan;Directed;2
makeupglambykeiry;triflecosmetics;Directed;1
godleydestiny;graftobianmakeup;Directed;1
juliebeautiful;coppertoneusa;Directed;2
kenia.beautydiary;tataharper;Directed;1
chriscolbecknyc;stellamccartney;Directed;1
ehooten27;ultabeauty;Directed;1
simplebeauty_kate;kikomilano;Directed;1
tinklerazors;staceymaysplace;Directed;1
divinebeautytips;nomadcosmetics;Directed;1
caromalis;neutrogena;Directed;1
skinceuticals;amzaz_ra;Directed;1
theblushcrush;ilovepacifica;Directed;1
thesourcefargo;dermalogica;Directed;4
naturalstyles___;nudeskincare;Directed;1
lovespiritreview;influenster;Directed;1
sechoirbeautybar.va;ledaesthetics;Directed;1
lucifag.boi;heineken;Directed;1
lookingjoligood;hikaricosmetics;Directed;1
glowawayem;wetnwildbeauty;Directed;1
rheannnna;dermalogica;Directed;1
basichacks99;farsalicare;Directed;1
fannyyy_hernandez;tartecosmetics;Directed;1
lillianavazquez;aveenous;Directed;2
skinfirstdaily;aztecsecret_;Directed;1
hopefullymuzing;julepbeauty;Directed;1
bebarelybeautiful;anatomicalsbodyus;Directed;1
itslouieboo;influenster;Directed;1
beautiquewl;shrinkle;Directed;1
makeups_evy;vaselinebrand;Directed;3
candymuzzy;iamdawnmccoy;Directed;1
makeupwith_mariela;lashfood;Directed;1
skinceuticals;uncuratedglow;Directed;1
pinkstwabewies;dove;Directed;1
beautybyjannelle;fourfires;Directed;1
styleunboxed;revlonsa;Directed;1
southgatecosmeticsteam;aveneusa;Directed;2
viola_baynes;skinceuticals;Directed;1
deborahbrider;michellebagarrapola;Directed;1
jeffsrxshop;hawaiiantropic;Directed;1
beautybynaniking;maybelline;Directed;1
_inspiredbykrys;cynthiaglam;Directed;3
healthline;cerave;Directed;1
xanni90;modelco_cosmetics;Directed;1
makeupbyashhawat;anastasiabeverlyhills;Directed;1
beautiloco_mediclinic;dermalogica;Directed;1
_courtneyxo56;boscia;Directed;1
beyoutybyrose;tartecosmetics;Directed;1
fillerina.uae;repostapp;Directed;1
xxfidelxx;danessa_myri;Directed;1
make_it_up_abi;lorealmakeup;Directed;1
bbloggersca;maccosmetics;Directed;1
glambytheberk;olay;Directed;1
evil_lissa;dirty;Directed;1
jenbr2;rimmellondonus;Directed;2
danapackett;marcbea;Directed;1
gabi_roots;influenster;Directed;1
koufax_the_bulldog;wonderful_world_of_winston;Directed;1
amaetamabere;therefreshbarandspa;Directed;1
caseylashes;ipsyglambags;Directed;1
shrinking_fergie;vichyusa;Directed;1
theroxburyinstitute;repostapp;Directed;1
refreshaestheticcenter;skinceuticals;Directed;3
neutrogena;phatmaimams;Directed;1
blessedbeauty_nel;pixibeautyuk;Directed;2
simrannsisodia;dove;Directed;2
maddykupiec;maccosmetics;Directed;1
skinceuticals;siliusu;Directed;1
dashing_litzz;dove;Directed;1
emmaleedavid;dermalogica;Directed;1
shellbytheocean;monica_skinartistry;Directed;1
itstiffanykay;lauramercier;Directed;1
findboxes;julepbeauty;Directed;1
cultivaskin;neutrog;Directed;1
beautyandsubs;rahuabeauty;Directed;1
kalavaidyanathan;aquishair;Directed;1
stylesprinter;malinandgoetz;Directed;1
jovanascorner;garnierusa;Directed;1
stacyskinner;wardrobesupply;Directed;1
justintymeart;outfest;Directed;2
ashuntasheriffbeauty;get_repost;Directed;1
daniellekatherinemakeup;armanibeauty;Directed;1
uche_olih;olay;Directed;1
skincarebyblythe;itcosmet;Directed;1
the_glowup_girl;companyv_korea;Directed;1
shaneralanice;juviasplace;Directed;5
faleshamarie707;nyxcosmetics;Directed;1
muradskincare;cassiesbakery;Directed;1
lacquerexpression;neutrogena;Directed;1
skincarebyblythe;ultabeauty;Directed;2
_lovelyxerica;ouidad;Directed;1
allthingsplainandsimple;simpleskin;Directed;1
patricksantaana;renskincare;Directed;1
aveenous;whitneyevepo;Directed;1
8daysmagazine;mattel;Directed;1
alexsteinherr;clinique;Directed;1
dylannjade;tartecosmetics;Directed;2
mflowers305;coppertoneusa;Directed;1
eva.kalapothaki;dove;Directed;1
lesleydoesmakeup;morphebrushes;Directed;1
misstrush;dermalogicasa;Directed;1
deanne_33;bananaboatbrand;Directed;1
cakefacenicole_;clinique;Directed;18
destinysoria;no7usa;Directed;1
sam.soundy;whiterabbitskincare;Directed;1
daysofolivia_;dove;Directed;1
makeupbyjesi;neutrogena;Directed;1
lashyasworld;smashboxcosmetics;Directed;1
tatanishapw;vaselinebrand;Directed;1
qbc143;muradskincare;Directed;1
thelushcoven;marcellecosmetics;Directed;1
crystalleon74;oprah;Directed;1
racingfashionuk;johnlewisretail;Directed;1
nwlady1;dove;Directed;1
lobrowraisedbeauty;morethanjustskin;Directed;1
theoschear;neutrogena;Directed;1
drdanabeauty;kiehls;Directed;1
_kaysfx;themakeupclubfl;Directed;1
miazeppelin;neutrogena;Directed;1
beautballerina;heyhoney;Directed;1
the_queens_joules;skinceuticals;Directed;1
cortkneemua;toofaced;Directed;3
official_olgaaguilar;vaselinebrand;Directed;1
neutrogena;ivonvonnie;Directed;1
drbhanusali;jetsmarter;Directed;4
britnymillz;dermalogica;Directed;1
kherispoppin;mswhodidyourhair;Directed;1
faceskinmedwellness;aveneusa;Directed;1
harlemhiit;vaseline;Directed;3
pamelabug;vichyusa;Directed;1
lesavoy90210;cherokeeuniforms;Directed;1
_honeymimi;oboticariom;Directed;1
chelseamakeup14;simpleskincare;Directed;1
amymirandamakeup;clarisonic;Directed;1
deborah_yeo;facestm;Directed;2
andreyya.m;tar;Directed;1
intriceblog;befinebeauty;Directed;1
makeupdonebynicole;beautyaddictscosmetics;Directed;1
teachersbeautyguide;macadamiahair;Directed;1
weedstreet_organics;dove;Directed;1
itsme_alexi;missha;Directed;1
christinafashionbeauty;aveenous;Directed;2
dove;luella;Directed;1
belleoftheball45;target;Directed;1
katieanneblog;darphin;Directed;1
_ivvaaanx3;maybelline;Directed;1
courtneerodgers;drpilest;Directed;2
escapeanddream;influenster;Directed;1
rocksolidpilates;kiehls;Directed;1
beautybyemmawsm;dermalogica;Directed;1
myworldsimplified;blogher;Directed;1
buffiepurselle;denisetunnell;Directed;3
skinceuticals;karmelita_g;Directed;1
fashionmakeup__brazill;wakeupandmakeup;Directed;1
piboo_blog;beautyinhanguk;Directed;1
mymocha;bareminerals;Directed;1
abettermemyselfandi;clarisonic;Directed;1
skinartisans;viviana_volpicelli;Directed;1
kochou_beauty;perriconemd;Directed;1
jcosta92;aquishair;Directed;1
lemelmedspa;neutrogena;Directed;1
dangerous.crybabies;dove;Directed;1
makeup_n_hair_ties;biodermausa;Directed;1
beauty_bycamellia;elizabetharden;Directed;1
pubgplayers;pubgplayers;Directed;2
myskincare_beautyjourney;nug;Directed;1
muvamarie;bliss_spa;Directed;1
kary_the_beautybox_addict;shopncla;Directed;1
msmboxindia;biotique_world;Directed;1
skinceuticals;jetanstiss;Directed;1
lilyboo2207;dove;Directed;2
skincareguru.us;vichyusa;Directed;1
foreverbeautyandnails;dermalogicauk;Directed;1
bia.bty;fassonbeautiful;Directed;1
thefatgirloffashion;dove;Directed;4
xobex_;eosproducts;Directed;1
faceforwardseattle;origins;Directed;1
omgbart;drhauschkausa;Directed;1
cassidyraewilson;dove;Directed;1
space.halien;benefitcosmetics;Directed;1
ericasmakeup;simpleskin;Directed;4
makeupbysevani;stilacosmetics;Directed;1
leoluvsseoulmusic;blithecosmetic;Directed;1
thebriabeauty;dermalogica;Directed;2
lifebygrace33;neutrogena;Directed;1
claremariepeters;venusconceptuk;Directed;1
pr_beauty99;crys;Directed;1
drshasahu;al;Directed;1
kamyara_kay;urbandecay;Directed;1
lucianatwinmama;dove;Directed;1
mariajosesernas;contourfossa;Directed;1
emmalee_og;maybelline;Directed;1
bravegirlcam;alfranken;Directed;1
beenoughperiod;jah_holla;Directed;6
makeupbymilo;kevynaucoin;Directed;1
moonprismpwr;aquishair;Directed;1
_fachel;neutrogena;Directed;2
egpr_insta;skinceuticals;Directed;1
neutrogena;megan_k_l_80;Directed;1
vinny_chaos;wetnwildbeauty;Directed;1
maitep_b;mpwnewyork_usa;Directed;1
theemptiesbin;bumbleandbumble;Directed;1
karla.928;julepbeauty;Directed;1
_itzel_goddess;diormakeup;Directed;1
howdoesshe;olay;Directed;2
siknik13;aveenous;Directed;1
myasvanity_;kisslashes;Directed;1
neutrogena;karinedvm;Directed;1
tasneem_valley;dove;Directed;1
kmtbeauty_;maccosmetics;Directed;1
ambassadortowncenter;sunbum;Directed;1
meganmlittle;no7usa;Directed;1
alwaysfobulous;dermstore;Directed;1
product_paramour;decleorparis;Directed;1
ariannachayleneblean;chihaircare;Directed;1
donnafumoso;theoliviajordan;Directed;1
engineeringinstyle;dove;Directed;1
beatbyroyaltymua;farsalicare;Directed;1
lovelillyandcupcakes;evahairnyc;Directed;1
not26anymorebeauty;muradskincare;Directed;1
stephiecosmos;catrice;Directed;1
forever_flawsome;dermalogica;Directed;1
muradskincare;ogie22003;Directed;1
franciskabosmans;dove;Directed;1
muradskincare;danielle;Directed;1
drmichellehenry;sephora;Directed;1
amandabournemua;skytalentmanagement;Directed;1
catherinegraceo;a;Directed;1
neutrogena;rita8218;Directed;1
chareasedavis;ebonymagazine;Directed;1
pinksocietylife;winky_lux;Directed;1
simply;coppertoneusa;Directed;4
kellanmua;muradskincare;Directed;1
liabelle_joshie;larocheposay;Directed;2
kamyara_kay;makeuprevolution;Directed;1
babygirlbeza;simpleskincare;Directed;1
janessa.makeup;olay;Directed;1
ursulatransforms;larocheposay;Directed;2
redletterday_jane;wilmarosephotography;Directed;1
prettylskin;neutrogena;Directed;2
liarocks.wattpad;ddlovato;Directed;1
just_claire_leeds;joshrosebrook;Directed;1
glammeup;coastalscents;Directed;1
ariel_hope;modabrush;Directed;2
0taku0nna;dov;Directed;2
yui_ponr;chanelofficial;Directed;1
dove;drosarian;Directed;1
beautybyjulia;pixibeauty;Directed;2
musiccub;oliviamunn;Directed;1
totallytayyaba;neutrogena;Directed;1
satya_linak;modelrocklashes;Directed;4
lupitasubscriptions;walmart;Directed;2
kerenkoptieff;influenster;Directed;1
sssarahhhmua;anastasiabeverlyhills;Directed;1
beautybyjulia;lancomeofficial;Directed;1
pnkheelspnktrk;olay;Directed;2
beautyguru_meg;ultabeauty;Directed;2
locahontas85;garnierusa;Directed;1
simplyskinuk;dermalogica;Directed;1
the_makeup_life1991;rimmellondonus;Directed;1
kenniasaffer_skin;colbert_md;Directed;1
jenreviews;pinchme;Directed;1
paperbagbeauty;fashionnova;Directed;2
cosmeticaddictions;skinbeyondborders;Directed;1
elbiimarie;lagirlcosmetics;Directed;1
themedspa;lcromley;Directed;1
cafashiongal;chapstick;Directed;2
sonia_aicha;aveenous;Directed;1
its_sarah_707;got2busa;Directed;1
maddymoobeauty;wetnwildbeauty;Directed;1
allielizabeth_mua;muradskincare;Directed;3
skinceuticals;abillionmind;Directed;1
305rico;famu_1887;Directed;1
facesofgypsy;faceatelier;Directed;1
academyforsalonprofessionals;get_repost;Directed;1
ocantodag;neutrogena;Directed;1
mamasmission;dove;Directed;1
nellybxox;neutrogena;Directed;1
taybrookss;julepbeauty;Directed;1
o.i.c.beauty;sparitualist;Directed;1
outtheshop;vichyusa;Directed;1
lolita.in.the.sky;larocheposayfr;Directed;1
theartofbathing;celestialtea;Directed;1
themonicarenee;lancomeofficial;Directed;1
elainestubbs;rubybox_beauty;Directed;1
qpmag;taraziegfeld;Directed;1
neutrogena;ickyvikkitbh;Directed;1
aluremebeauty;h;Directed;1
jameylynnloves;myblithe;Directed;2
pretty.br0wn3y3z;muradskincare;Directed;2
bromslovesbeauty;tatcha;Directed;1
tessafitchbeauty;dermalogica;Directed;1
humble.queen97;neutrogena;Directed;1
celine_bernaerts;vtmag;Directed;1
xxcosmo_alyxx;muradskincare;Directed;1
fashion_celebs_critics_;nericbeltran;Directed;3
savvyinsanfran;evanycbrazil;Directed;1
neutrogena;hans_1997;Directed;1
brookemakeupacc;origins;Directed;1
alissamariemakeup;toofaced;Directed;1
thebeautystrategistph;dove;Directed;2
druppertblog;dove;Directed;1
epidermisbiz;skinceuticals;Directed;1
roberta.mes;cliniqueuk;Directed;1
rivers.beauty;olay;Directed;1
am_uhaninakit;nuxe_slovenija;Directed;1
beautyplate;tr;Directed;1
dogoodvertising;dove;Directed;1
smilingrid_makeup;th;Directed;1
ericaashley6;ultabeauty;Directed;2
vannedoesit;elfcosmetics;Directed;1
beautybymissl;dove;Directed;1
doctor.cher_c;katespadeny;Directed;1
achinidsrecommends;muradskincare;Directed;1
happyrunhappymom;larocheposayusa;Directed;1
jeanette_live;maccosmetics;Directed;1
neutrogena;claralgp_;Directed;1
mpwnewyork_usa;maitepb;Directed;1
yady_lofty_fx;biodermausa;Directed;1
lindsaykathleen;cargocosmetics;Directed;1
neutrogena;chingsphinx;Directed;1
virgo.city;skinfood_official;Directed;1
maryam_solaqa;muradskincare;Directed;1
i_luvmynails;skinceuticals;Directed;1
toriiitoriii;pixibeauty;Directed;1
talakaymakeupartist;olay;Directed;1
andreachiumakeup;narsissist;Directed;1
